순번,출발지 주소,중간집결지 주소,최종 도착지 주소,중간집결 기한,최종도착 기한,중간_최종거리
586236,전라남도 여수시 신월2길 11,광주광역시 북구  우치로 336,광주광역시 북구 우치로 339,28 days 14:00:00,28 days 14:00:00,0.047970155
586530,충청북도 청주시 서원구 창직로 45,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
586560,충청북도 청주시 청원구 사뜸로 106,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
586629,충청북도 청주시 서원구 모충로3번길 81,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
586937,경상남도 진주시 대밭골로 91,경상남도 창원시 진해구 충장로 10-40,경상남도 창원시 진해구 충장로 1,1 days 14:00:00,1 days 14:00:00,0.521513347
587071,강원특별자치도 춘천시 돌담길10번길 18,강원특별자치도 홍천군 꽃뫼로 71,강원특별자치도 인제군 응봉길 26-315,2 days 14:00:00,2 days 14:00:00,31.29728488
587282,충청북도 청주시 서원구 분평로 18,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
587329,부산광역시 사상구 사상로342번길 21,광주광역시 북구  우치로 336,광주광역시 북구 우치로 339,19 days 14:00:00,19 days 14:00:00,0.047970155
587460,대전광역시 서구 도안남로 121,대전광역시 서구 구봉산북로94번길 77,대전광역시 서구 구봉산북로 184-105,1 days 14:00:00,1 days 14:00:00,1.207032469
587512,경상남도 진주시 가좌길48번길 11,경상남도 창원시 진해구 충장로 10-40,경상남도 창원시 진해구 충장로 1,1 days 14:00:00,1 days 14:00:00,0.521513347
587692,대전광역시 동구 충무로 255,대전광역시 서구 구봉산북로94번길 77,대전광역시 서구 구봉산북로 184-105,1 days 14:00:00,1 days 14:00:00,1.207032469
587741,경기도 파주시 와석순환로 15,광주광역시 북구  우치로 336,광주광역시 북구 우치로 339,20 days 14:00:00,20 days 14:00:00,0.047970155
587822,충청북도 청주시 청원구 대성로280번길 15,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
587855,충청북도 청주시 상당구 꽃산동로 4-11,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
587865,경기도 고양시 덕양구 통일로1031번길 520,경기도 양주시 권율로847번길 권율로 847번길 108,경기도 양주시 권율로847번길 108,1 days 14:00:00,1 days 14:00:00,0.627980154
587932,전라남도 담양군 수북면 궁암길 25,광주광역시 북구  우치로 336,광주광역시 북구 우치로 339,28 days 14:00:00,28 days 14:00:00,0.047970155
588020,충청남도 천안시 동남구 신촌4로 16,세종특별자치시  당산로 333,세종특별자치시  세종로 2511,2 days 14:00:00,2 days 14:00:00,5.067947821
588169,경상북도 영주시 대동로 7,강원특별자치도 홍천군 꽃뫼로 71,강원특별자치도 인제군 응봉길 26-315,2 days 14:00:00,2 days 14:00:00,31.29728488
588228,충청북도 청주시 서원구 1순환로763번길 7,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
588271,충청북도 청주시 서원구 1순환로763번길 18,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
588345,충청북도 청주시 서원구 1순환로763번길 22,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
588547,강원특별자치도 원주시 섬밭들1길 30-2,강원특별자치도 원주시 상지대길 83,강원특별자치도 인제군 금강로 1770,1 days 14:00:00,1 days 14:00:00,101.028113
588580,경기도 수원시 장안구 이목로 24,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
588685,대전광역시 서구 도안동로 183,대전광역시 서구 구봉산북로94번길 77,대전광역시 서구 구봉산북로 184-105,1 days 14:00:00,1 days 14:00:00,1.207032469
588830,경상남도 진주시 선학산길21번길 3-2,경상남도 창원시 진해구 충장로 10-40,경상남도 창원시 진해구 중원로 1,1 days 14:00:00,1 days 14:00:00,0.79177528
589006,강원특별자치도 홍천군 서석면 군두리길 149,강원특별자치도 홍천군 꽃뫼로 71,강원특별자치도 인제군 응봉길 26-315,2 days 14:00:00,2 days 14:00:00,31.29728488
589144,대전광역시 서구 관저북로51번길 8-23,대전광역시 서구 구봉산북로94번길 77,대전광역시 서구 구봉산북로 184-105,1 days 14:00:00,1 days 14:00:00,1.207032469
589361,제주특별자치도 제주시 고마로5길 42,광주광역시 북구 무등로 1522-1,광주광역시 북구 무등산천왕봉길 792,3 days 14:00:00,3 days 14:00:00,2.644723759
589434,경상남도 창원시 진해구 동진로35번길 14-10,경상남도 창원시 진해구 충무로 37,경상남도 창원시 진해구 충장로 1,1 days 14:00:00,1 days 14:00:00,0.664821219
589446,경상남도 창원시 진해구 마천로 50,경상남도 창원시 진해구 충장로 10-40,경상남도 창원시 진해구 충장로 1,1 days 14:00:00,1 days 14:00:00,0.521513347
589524,충청북도 청주시 서원구 1순환로763번길 36,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
589704,충청북도 청주시 흥덕구 대농로 45,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
589883,충청북도 청주시 상당구 중고개로142번길 17,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
589982,전북특별자치도 정읍시 소성면 보화1길 129,광주광역시 북구  우치로 336,광주광역시 북구 우치로 339,28 days 14:00:00,28 days 14:00:00,0.047970155
590221,강원특별자치도 강릉시 성덕로 316-22,광주광역시 북구  우치로 336,광주광역시 북구 우치로 339,20 days 14:00:00,20 days 14:00:00,0.047970155
590268,강원특별자치도 정선군 화암면 소금강로 1038,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
590284,경기도 수원시 장안구 이목로 24,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
590343,강원특별자치도 강릉시 하평길 41,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
590369,광주광역시 북구 일곡로 100,광주광역시 북구  우치로 336,광주광역시 북구 우치로 339,20 days 14:00:00,20 days 14:00:00,0.047970155
590403,충청북도 청주시 상당구 중앙로 80,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
590538,경기도 수원시 영통구 인계로 239,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
590580,충청북도 청주시 서원구 내수동로102번길 36-1,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
590695,전북특별자치도 전주시 완산구 새터로 95,광주광역시 북구  우치로 336,광주광역시 북구 우치로 339,20 days 14:00:00,20 days 14:00:00,0.047970155
590917,경기도 용인시 기흥구 한보라2로 93,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
591090,경기도 용인시 기흥구 기흥역로58번길 10,세종특별자치시  당산로 333,세종특별자치시  세종로 2511,2 days 14:00:00,2 days 14:00:00,5.067947821
591144,전라남도 영암군 영암읍 성밖로 18,광주광역시 북구  우치로 336,광주광역시 북구 우치로 339,20 days 14:00:00,20 days 14:00:00,0.047970155
591154,경기도 안산시 상록구 화랑로 534,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
591192,충청북도 청주시 서원구 남이면 2순환로 1717,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
591357,대전광역시 서구 괴정로76번길 33,대전광역시 서구 구봉산북로94번길 77,대전광역시 서구 구봉산북로 184-105,1 days 14:00:00,1 days 14:00:00,1.207032469
591404,경기도 수원시 권선구 호매실로165번길 70,경기도 평택시 2함대길 91,경기도 평택시 2함대길 122,1 days 14:00:00,1 days 14:00:00,0.960233304
591553,충청북도 청주시 흥덕구 내수동로34번길 37,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
591579,전라남도 여수시 소라면 덕양로 97-9,광주광역시 북구  우치로 336,광주광역시 북구 우치로 339,28 days 14:00:00,28 days 14:00:00,0.047970155
591721,서울특별시 영등포구 선유서로 50,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
591776,충청북도 청주시 서원구 수곡로 20,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
591867,대전광역시 서구 가수원로 6,대전광역시 서구 구봉산북로94번길 77,대전광역시 서구 구봉산북로 184-105,1 days 14:00:00,1 days 14:00:00,1.207032469
591891,광주광역시 북구 동림용산로 12,광주광역시 북구  우치로 336,광주광역시 북구 우치로 339,28 days 14:00:00,28 days 14:00:00,0.047970155
592226,충청북도 제천시 강저로11나길 13,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
592384,충청북도 청주시 흥덕구 충대로13번길 52,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
592436,경기도 파주시 조리읍 통일로 306,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
592450,충청북도 청주시 상당구 호미로 14,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
592641,경상남도 창원시 마산합포구 제2부두로 17,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,1 days 14:00:00,1 days 14:00:00,0.877315457
592648,경기도 화성시 동탄순환대로 881-10,경기도 평택시 고덕북로 75,경기도 평택시 신장로 55,1 days 14:00:00,1 days 14:00:00,1.603601841
592668,경상남도 사천시 사천읍 사주3길 42,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,1 days 14:00:00,1 days 14:00:00,0.877315457
592682,충청북도 청주시 흥덕구 흥덕로175번길 15,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,1 days 14:00:00,1 days 14:00:00,1.827972811
592712,충청북도 청주시 상당구 가덕면 금거내암로 107-7,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,1 days 14:00:00,1 days 14:00:00,1.827972811
592896,서울특별시 관악구 난곡로48길 13,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,1 days 14:00:00,1 days 14:00:00,1.827972811
592926,충청북도 청주시 상당구 월평로 243,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,1 days 14:00:00,1 days 14:00:00,1.827972811
592939,경기도 고양시 일산서구 가좌1로 10,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,3 days 14:00:00,3 days 14:00:00,1.827972811
592987,서울특별시 송파구 송파대로 111,강원특별자치도 평창군 대관령면 대관령로 83,강원특별자치도 평창군 차항길 3,1 days 14:00:00,1 days 14:00:00,1.873124178
592991,서울특별시 광진구 동일로76나길 28-9,강원특별자치도 평창군 대관령면 대관령로 83,강원특별자치도 평창군 차항길 3,1 days 14:00:00,1 days 14:00:00,1.873124178
592992,광주광역시 광산구 왕버들로322번길 11-7,광주광역시 북구 무등로 1522-1,광주광역시 북구 무등산천왕봉길 792,1 days 14:00:00,1 days 14:00:00,2.644723759
592993,광주광역시 서구 시청로 71,광주광역시 북구  우치로 336,광주광역시 북구 우치로 339,20 days 14:00:00,20 days 14:00:00,0.047970155
593016,경기도 하남시 서하남로47번길 269-1,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
593074,서울특별시 은평구 불광천길 494,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,1 days 14:00:00,1 days 14:00:00,1.827972811
593204,경상남도 사천시 사남면 월성1길 89,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,1 days 14:00:00,1 days 14:00:00,0.877315457
593237,광주광역시 서구 풍암신흥로 18,광주광역시 북구  우치로 336,광주광역시 북구 우치로 339,19 days 14:00:00,19 days 14:00:00,0.047970155
593244,충청북도 청주시 흥덕구 내수동로42번길 9,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
593269,서울특별시 마포구 마포대로21길 60,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
593296,광주광역시 북구 용봉택지로 25,광주광역시 북구  우치로 336,광주광역시 북구 우치로 339,19 days 14:00:00,19 days 14:00:00,0.047970155
